FECHA;TMAX;TMIN;NOMBRE
2023/1/28;3.6;-4.6;BASE BELGRANO II
2023/1/28;5.0;1.7;BASE CARLINI (EX JUBANY)
2023/1/28;5.6;-0.7;BASE ESPERANZA
2023/1/28;4.1;-3.7;BASE MARAMBIO
2023/1/28;5.1;0.3;BASE ORCADAS
2023/1/28;2.9;-1.3;BASE SAN MARTIN
2023/1/28;32.2;16.4;BENITO JUAREZ AERO
2023/1/28;31.5;23.2;BERNARDO DE IRIGOYEN AERO
2023/1/28;33.1;18.0;BOLIVAR AERO
2023/1/28;32.1;20.8;BUENOS AIRES OBSERVATORIO
2023/1/28;;18.2;CAMPO DE MAYO AERO
2023/1/28;30.5;21.1;CATAMARCA AERO
2023/1/28;32.0;20.0;CERES AERO
2023/1/28;32.0;21.4;CHAMICAL AERO
2023/1/28;31.8;4.0;CHAPELCO AERO
2023/1/28;34.0;21.0;CHEPES
2023/1/28;38.5;13.8;CIPOLLETTI
2023/1/28;32.6;15.8;COMODORO RIVADAVIA AERO
2023/1/28;34.3;21.4;CONCORDIA AERO
2023/1/28;29.0;16.6;CORDOBA AERO
2023/1/28;29.5;18.4;CORDOBA OBSERVATORIO
2023/1/28;33.3;14.4;CORONEL PRINGLES AERO
2023/1/28;34.0;15.7;CORONEL SUAREZ AERO
2023/1/28;34.0;23.0;CORRIENTES AERO
2023/1/28;31.8;20.6;DOLORES AERO
2023/1/28;31.0;5.8;EL BOLSON AERO
2023/1/28;25.7;15.0;EL CALAFATE AERO
2023/1/28;33.4;18.0;EL PALOMAR AERO
2023/1/28;29.1;16.2;ESCUELA DE AVIACION MILITAR AERO
2023/1/28;26.5;;ESQUEL AERO
2023/1/28;33.1;18.4;EZEIZA AERO
2023/1/28;36.6;24.7;FORMOSA AERO
2023/1/28;32.5;16.5;GENERAL PICO AERO
2023/1/28;27.2;14.5;GOBERNADOR GREGORES AERO
2023/1/28;32.2;20.6;GUALEGUAYCHU AERO
2023/1/28;35.0;21.9;IGUAZU AERO
2023/1/28;37.6;23.0;ITUZAINGO
2023/1/28;31.5;17.5;JACHAL
2023/1/28;26.6;20.2;JUJUY AERO
2023/1/28;24.2;19.8;JUJUY U N
2023/1/28;31.6;16.0;JUNIN AERO
2023/1/28;30.7;20.2;LA PLATA AERO
2023/1/28;19.0;8.5;LA QUIACA OBSERVATORIO
2023/1/28;33.5;23.7;LA RIOJA AERO
2023/1/28;31.7;19.5;LABOULAYE AERO
2023/1/28;32.5;19.1;LAS FLORES
2023/1/28;34.0;23.0;LAS LOMITAS
2023/1/28;29.7;11.0;MALARGUE AERO
2023/1/28;31.5;7.5;MAQUINCHAO
2023/1/28;25.2;19.8;MAR DEL PLATA AERO
2023/1/28;31.2;16.1;MARCOS JUAREZ AERO
2023/1/28;32.5;;MARIANO MORENO AERO
2023/1/28;33.0;20.9;MENDOZA AERO
2023/1/28;32.1;19.0;MENDOZA OBSERVATORIO
2023/1/28;35.0;24.0;MERCEDES AERO (CTES)
2023/1/28;;19.0;MERLO AERO
2023/1/28;29.0;20.4;METAN
2023/1/28;;23.3;MONTE CASEROS AERO
2023/1/28;32.4;18.9;MORON AERO
2023/1/28;37.2;11.5;NEUQUEN AERO
2023/1/28;33.0;19.8;NUEVE DE JULIO
2023/1/28;37.0;23.8;OBERA
2023/1/28;32.2;18.2;OLAVARRIA AERO
2023/1/28;31.5;20.1;ORAN AERO
2023/1/28;33.0;19.2;PARANA AERO
2023/1/28;31.0;17.1;PASO DE INDIOS
2023/1/28;30.4;24.2;PASO DE LOS LIBRES AERO
2023/1/28;33.6;18.1;PEHUAJO AERO
2023/1/28;;9.0;PERITO MORENO AERO
2023/1/28;34.4;15.8;PIGUE AERO
2023/1/28;29.2;17.6;PILAR OBSERVATORIO
2023/1/28;37.6;26.0;POSADAS AERO
2023/1/28;32.0;21.0;PRESIDENCIA ROQUE SAENZ PEÐA AERO
2023/1/28;31.5;14.0;PUERTO DESEADO AERO
2023/1/28;32.4;11.8;PUERTO MADRYN AERO
2023/1/28;29.5;22.0;PUNTA INDIO B.A.
2023/1/28;32.0;19.0;RAFAELA AERO
2023/1/28;32.0;21.5;RECONQUISTA AERO
2023/1/28;32.2;23.1;RESISTENCIA AERO
2023/1/28;28.5;17.0;RIO CUARTO AERO
2023/1/28;27.0;9.9;RIO GALLEGOS AERO
2023/1/28;21.4;8.5;RIO GRANDE B.A.
2023/1/28;37.5;21.0;RIVADAVIA
2023/1/28;32.1;18.3;ROSARIO AERO
2023/1/28;26.5;18.8;SALTA AERO
2023/1/28;32.5;13.3;SAN ANTONIO OESTE AERO
2023/1/28;31.2;18.5;SAN FERNANDO AERO
2023/1/28;34.5;20.0;SAN JUAN AERO
2023/1/28;32.6;15.9;SAN JULIAN AERO
2023/1/28;32.1;19.0;SAN LUIS AERO
2023/1/28;34.3;19.1;SAN MARTIN (MZA)
2023/1/28;34.4;15.7;SAN RAFAEL AERO
2023/1/28;29.8;12.7;SANTA CRUZ AERO
2023/1/28;33.6;16.2;SANTA ROSA AERO
2023/1/28;32.0;16.8;SANTA ROSA DE CONLARA AERO
2023/1/28;27.2;21.4;SANTIAGO DEL ESTERO AERO
2023/1/28;32.4;19.7;SAUCE VIEJO AERO
2023/1/28;32.4;18.9;SUNCHALES AERO
2023/1/28;32.2;19.0;TANDIL AERO
2023/1/28;29.5;21.5;TARTAGAL AERO
2023/1/28;28.5;21.7;TERMAS DE RIO HONDO AERO
2023/1/28;28.5;20.5;TINOGASTA
2023/1/28;33.5;12.0;TRELEW AERO
2023/1/28;33.4;17.7;TRENQUE LAUQUEN
2023/1/28;33.0;16.7;TRES ARROYOS
2023/1/28;27.9;20.4;TUCUMAN AERO
2023/1/28;15.9;10.0;USHUAIA AERO
2023/1/28;26.5;16.7;USPALLATA
2023/1/28;31.0;16.7;VENADO TUERTO AERO
2023/1/28;32.5;14.9;VICTORICA
2023/1/28;;12.9;VIEDMA AERO
2023/1/28;29.4;18.3;VILLA DE MARIA DEL RIO SECO
2023/1/28;32.8;18.6;VILLA DOLORES AERO
2023/1/28;27.4;20.1;VILLA GESELL AERO
2023/1/28;29.6;13.6;VILLA REYNOLDS AERO
2023/1/27;27.7;20.0;AEROPARQUE AERO
2023/1/27;29.8;19.3;AZUL AERO
2023/1/27;31.0;14.5;BAHIA BLANCA AERO
2023/1/27;23.3;2.2;BARILOCHE AERO
2023/1/27;-0.9;-7.9;BASE BELGRANO II
2023/1/27;4.5;-0.3;BASE CARLINI (EX JUBANY)
2023/1/27;3.0;-1.7;BASE ESPERANZA
2023/1/27;-1.5;-4.2;BASE MARAMBIO
2023/1/27;3.1;-0.1;BASE ORCADAS
2023/1/27;4.1;-1.0;BASE SAN MARTIN
2023/1/27;31.8;18.4;BENITO JUAREZ AERO
2023/1/27;31.7;21.3;BERNARDO DE IRIGOYEN AERO
2023/1/27;30.1;18.0;BOLIVAR AERO
2023/1/27;28.8;20.9;BUENOS AIRES OBSERVATORIO
2023/1/27;;20.1;CAMPO DE MAYO AERO
2023/1/27;38.0;22.9;CATAMARCA AERO
2023/1/27;36.0;20.5;CERES AERO
2023/1/27;32.6;22.0;CHAMICAL AERO
2023/1/27;26.5;6.6;CHAPELCO AERO
2023/1/27;30.0;23.5;CHEPES
2023/1/27;31.5;13.7;CIPOLLETTI
2023/1/27;26.8;13.1;COMODORO RIVADAVIA AERO
2023/1/27;36.4;24.5;CONCORDIA AERO
2023/1/27;27.8;19.0;CORDOBA AERO
2023/1/27;29.2;19.9;CORDOBA OBSERVATORIO
2023/1/27;32.7;17.4;CORONEL PRINGLES AERO
2023/1/27;33.1;16.2;CORONEL SUAREZ AERO
2023/1/27;40.0;24.8;CORRIENTES AERO
2023/1/27;29.4;19.8;DOLORES AERO
2023/1/27;26.5;3.8;EL BOLSON AERO
2023/1/27;18.5;9.2;EL CALAFATE AERO
2023/1/27;28.5;20.0;EL PALOMAR AERO
2023/1/27;;23.0;EL TREBOL
2023/1/27;28.8;19.4;ESCUELA DE AVIACION MILITAR AERO
2023/1/27;22.0;;ESQUEL AERO
2023/1/27;31.1;19.3;EZEIZA AERO
2023/1/27;40.5;23.3;FORMOSA AERO
2023/1/27;31.5;17.8;GENERAL PICO AERO
2023/1/27;22.2;9.5;GOBERNADOR GREGORES AERO
2023/1/27;31.2;20.5;GUALEGUAYCHU AERO
2023/1/27;35.5;21.8;IGUAZU AERO
2023/1/27;38.0;21.5;ITUZAINGO
2023/1/27;32.5;15.5;JACHAL
2023/1/27;33.9;20.9;JUJUY AERO
2023/1/27;31.0;18.2;JUJUY U N
2023/1/27;28.9;18.5;JUNIN AERO
2023/1/27;27.0;20.0;LA PLATA AERO
2023/1/27;21.5;8.4;LA QUIACA OBSERVATORIO
2023/1/27;35.3;25.8;LA RIOJA AERO
2023/1/27;28.0;18.9;LABOULAYE AERO
2023/1/27;29.5;19.5;LAS FLORES
2023/1/27;41.6;25.2;LAS LOMITAS
2023/1/27;26.4;12.0;MALARGUE AERO
2023/1/27;27.0;5.5;MAQUINCHAO
2023/1/27;25.4;18.8;MAR DEL PLATA AERO
2023/1/27;28.0;20.0;MARCOS JUAREZ AERO
2023/1/27;33.0;;MARIANO MORENO AERO
2023/1/27;31.3;20.9;MENDOZA AERO
2023/1/27;29.8;19.9;MENDOZA OBSERVATORIO
2023/1/27;37.5;22.8;MERCEDES AERO (CTES)
2023/1/27;;20.0;MERLO AERO
2023/1/27;34.1;22.0;METAN
2023/1/27;;23.5;MONTE CASEROS AERO
2023/1/27;30.2;19.9;MORON AERO
2023/1/27;30.8;10.9;NEUQUEN AERO
2023/1/27;29.4;17.9;NUEVE DE JULIO
2023/1/27;38.0;22.5;OBERA
2023/1/27;30.1;19.1;OLAVARRIA AERO
2023/1/27;39.6;24.5;ORAN AERO
2023/1/27;31.6;20.5;PARANA AERO
2023/1/27;26.3;9.0;PASO DE INDIOS
2023/1/27;38.7;22.6;PASO DE LOS LIBRES AERO
2023/1/27;30.4;19.2;PEHUAJO AERO
2023/1/27;;9.5;PERITO MORENO AERO
2023/1/27;32.3;17.4;PIGUE AERO
2023/1/27;28.0;20.0;PILAR OBSERVATORIO
2023/1/27;37.8;24.8;POSADAS AERO
2023/1/27;41.1;23.8;PRESIDENCIA ROQUE SAENZ PEÐA AERO
2023/1/27;25.0;10.2;PUERTO DESEADO AERO
2023/1/27;25.2;10.4;PUERTO MADRYN AERO
2023/1/27;26.0;18.0;PUNTA INDIO B.A.
2023/1/27;30.2;20.0;RAFAELA AERO
2023/1/27;39.8;23.2;RECONQUISTA AERO
2023/1/27;40.2;23.6;RESISTENCIA AERO
2023/1/27;28.0;18.7;RIO CUARTO AERO
2023/1/27;22.1;8.4;RIO GALLEGOS AERO
2023/1/27;18.0;3.2;RIO GRANDE B.A.
2023/1/27;42.5;27.5;RIVADAVIA
2023/1/27;31.0;19.5;ROSARIO AERO
2023/1/27;31.5;17.8;SALTA AERO
2023/1/27;24.4;15.6;SAN ANTONIO OESTE AERO
2023/1/27;28.8;20.8;SAN FERNANDO AERO
2023/1/27;33.7;15.5;SAN JUAN AERO
2023/1/27;26.0;6.9;SAN JULIAN AERO
2023/1/27;29.4;17.8;SAN LUIS AERO
2023/1/27;30.8;18.8;SAN MARTIN (MZA)
2023/1/27;30.5;17.1;SAN RAFAEL AERO
2023/1/27;24.0;6.5;SANTA CRUZ AERO
2023/1/27;32.2;18.3;SANTA ROSA AERO
2023/1/27;28.9;18.6;SANTA ROSA DE CONLARA AERO
2023/1/27;42.2;21.8;SANTIAGO DEL ESTERO AERO
2023/1/27;31.8;20.0;SAUCE VIEJO AERO
2023/1/27;33.5;20.3;SUNCHALES AERO
2023/1/27;31.2;19.0;TANDIL AERO
2023/1/27;38.5;24.5;TARTAGAL AERO
2023/1/27;40.2;22.2;TERMAS DE RIO HONDO AERO
2023/1/27;38.0;24.0;TINOGASTA
2023/1/27;27.2;13.6;TRELEW AERO
2023/1/27;31.5;19.5;TRENQUE LAUQUEN
2023/1/27;30.8;19.4;TRES ARROYOS
2023/1/27;39.9;21.8;TUCUMAN AERO
2023/1/27;14.3;5.2;USHUAIA AERO
2023/1/27;25.2;17.0;USPALLATA
2023/1/27;29.9;19.0;VENADO TUERTO AERO
2023/1/27;31.2;14.0;VICTORICA
2023/1/27;;9.8;VIEDMA AERO
2023/1/27;34.2;18.6;VILLA DE MARIA DEL RIO SECO
2023/1/27;31.3;19.8;VILLA DOLORES AERO
2023/1/27;28.0;19.0;VILLA GESELL AERO
2023/1/27;27.0;18.4;VILLA REYNOLDS AERO
2023/1/26;31.7;24.8;AEROPARQUE AERO
2023/1/26;31.8;18.3;AZUL AERO
2023/1/26;33.1;20.2;BAHIA BLANCA AERO
2023/1/26;18.1;10.2;BARILOCHE AERO
2023/1/26;1.4;-7.5;BASE BELGRANO II
2023/1/26;6.2;2.6;BASE CARLINI (EX JUBANY)
2023/1/26;3.5;-0.2;BASE ESPERANZA
2023/1/26;0.7;-3.2;BASE MARAMBIO
2023/1/26;3.1;-0.6;BASE ORCADAS
2023/1/26;7.9;-0.8;BASE SAN MARTIN
2023/1/26;32.0;17.4;BENITO JUAREZ AERO
2023/1/26;31.4;22.7;BERNARDO DE IRIGOYEN AERO
2023/1/26;32.5;19.5;BOLIVAR AERO
2023/1/26;32.2;25.0;BUENOS AIRES OBSERVATORIO
2023/1/26;;23.2;CAMPO DE MAYO AERO
2023/1/26;38.5;20.4;CATAMARCA AERO
2023/1/26;34.0;20.8;CERES AERO
2023/1/26;36.0;21.6;CHAMICAL AERO
2023/1/26;20.0;7.2;CHAPELCO AERO
2023/1/26;33.5;21.0;CHEPES
2023/1/26;29.8;14.2;CIPOLLETTI
2023/1/26;23.7;14.0;COMODORO RIVADAVIA AERO
2023/1/26;34.8;21.6;CONCORDIA AERO
2023/1/26;31.2;16.5;CORDOBA AERO
2023/1/26;32.8;20.5;CORDOBA OBSERVATORIO
2023/1/26;33.7;16.0;CORONEL PRINGLES AERO
2023/1/26;31.0;19.2;CORONEL SUAREZ AERO
2023/1/26;40.4;24.0;CORRIENTES AERO
2023/1/26;32.0;18.6;DOLORES AERO
2023/1/26;21.5;12.8;EL BOLSON AERO
2023/1/26;18.0;8.0;EL CALAFATE AERO
2023/1/26;32.5;24.5;EL PALOMAR AERO
2023/1/26;;21.0;EL TREBOL
2023/1/26;30.9;17.0;ESCUELA DE AVIACION MILITAR AERO
2023/1/26;16.9;;ESQUEL AERO
2023/1/26;32.6;23.0;EZEIZA AERO
2023/1/26;39.7;24.6;FORMOSA AERO
2023/1/26;30.0;18.0;GENERAL PICO AERO
2023/1/26;18.2;8.5;GOBERNADOR GREGORES AERO
2023/1/26;35.5;23.6;GUALEGUAYCHU AERO
2023/1/26;35.4;21.9;IGUAZU AERO
2023/1/26;36.5;24.6;ITUZAINGO
2023/1/26;35.5;16.5;JACHAL
2023/1/26;31.1;19.1;JUJUY AERO
2023/1/26;29.1;17.8;JUJUY U N
2023/1/26;34.2;21.0;JUNIN AERO
2023/1/26;31.5;21.2;LA PLATA AERO
2023/1/26;22.6;8.7;LA QUIACA OBSERVATORIO
2023/1/26;37.9;20.8;LA RIOJA AERO
2023/1/26;33.8;18.7;LABOULAYE AERO
2023/1/26;32.5;19.0;LAS FLORES
2023/1/26;40.2;24.4;LAS LOMITAS
2023/1/26;27.5;11.8;MALARGUE AERO
2023/1/26;22.5;9.0;MAQUINCHAO
2023/1/26;23.5;17.9;MAR DEL PLATA AERO
2023/1/26;34.5;17.5;MARCOS JUAREZ AERO
2023/1/26;32.2;;MARIANO MORENO AERO
2023/1/26;33.3;21.9;MENDOZA AERO
2023/1/26;31.0;20.0;MENDOZA OBSERVATORIO
2023/1/26;31.0;21.0;MERCEDES AERO (CTES)
2023/1/26;;23.0;MERLO AERO
2023/1/26;26.2;18.5;METAN
2023/1/26;;24.7;MONTE CASEROS AERO
2023/1/26;32.5;22.6;MORON AERO
2023/1/26;29.2;14.9;NEUQUEN AERO
2023/1/26;34.3;20.8;NUEVE DE JULIO
2023/1/26;36.0;24.0;OBERA
2023/1/26;30.7;18.5;OLAVARRIA AERO
2023/1/26;34.5;21.4;ORAN AERO
2023/1/26;37.0;21.5;PARANA AERO
2023/1/26;22.3;7.8;PASO DE INDIOS
2023/1/26;31.7;22.5;PASO DE LOS LIBRES AERO
2023/1/26;33.2;19.4;PEHUAJO AERO
2023/1/26;;9.1;PERITO MORENO AERO
2023/1/26;31.5;17.0;PIGUE AERO
2023/1/26;31.9;19.4;PILAR OBSERVATORIO
2023/1/26;37.0;26.0;POSADAS AERO
2023/1/26;40.1;21.4;PRESIDENCIA ROQUE SAENZ PEÐA AERO
2023/1/26;21.1;9.4;PUERTO DESEADO AERO
2023/1/26;27.0;10.7;PUERTO MADRYN AERO
2023/1/26;30.5;19.0;PUNTA INDIO B.A.
2023/1/26;35.0;20.5;RAFAELA AERO
2023/1/26;38.3;21.3;RECONQUISTA AERO
2023/1/26;40.0;22.0;RESISTENCIA AERO
2023/1/26;31.8;18.6;RIO CUARTO AERO
2023/1/26;16.8;4.6;RIO GALLEGOS AERO
2023/1/26;15.4;4.1;RIO GRANDE B.A.
2023/1/26;40.5;23.0;RIVADAVIA
2023/1/26;35.5;22.2;ROSARIO AERO
2023/1/26;29.0;18.3;SALTA AERO
2023/1/26;31.0;11.0;SAN ANTONIO OESTE AERO
2023/1/26;32.0;22.7;SAN FERNANDO AERO
2023/1/26;37.0;20.0;SAN JUAN AERO
2023/1/26;21.7;8.3;SAN JULIAN AERO
2023/1/26;33.0;21.0;SAN LUIS AERO
2023/1/26;34.5;20.9;SAN MARTIN (MZA)
2023/1/26;29.5;18.6;SAN RAFAEL AERO
2023/1/26;19.5;5.4;SANTA CRUZ AERO
2023/1/26;31.4;17.6;SANTA ROSA AERO
2023/1/26;34.0;17.9;SANTA ROSA DE CONLARA AERO
2023/1/26;37.8;22.1;SANTIAGO DEL ESTERO AERO
2023/1/26;36.4;20.0;SAUCE VIEJO AERO
2023/1/26;36.7;19.5;SUNCHALES AERO
2023/1/26;31.5;16.5;TANDIL AERO
2023/1/26;36.0;26.0;TARTAGAL AERO
2023/1/26;34.5;18.6;TERMAS DE RIO HONDO AERO
2023/1/26;37.0;20.2;TINOGASTA
2023/1/26;27.6;11.1;TRELEW AERO
2023/1/26;31.9;19.1;TRENQUE LAUQUEN
2023/1/26;33.9;18.5;TRES ARROYOS
2023/1/26;34.9;20.1;TUCUMAN AERO
2023/1/26;10.0;5.5;USHUAIA AERO
2023/1/26;31.0;14.4;USPALLATA
2023/1/26;35.0;19.0;VENADO TUERTO AERO
2023/1/26;29.7;15.8;VICTORICA
2023/1/26;;15.0;VIEDMA AERO
2023/1/26;34.8;18.3;VILLA DE MARIA DEL RIO SECO
2023/1/26;35.8;21.6;VILLA DOLORES AERO
2023/1/26;28.1;18.9;VILLA GESELL AERO
2023/1/26;33.0;18.0;VILLA REYNOLDS AERO
2023/1/25;32.6;20.9;AEROPARQUE AERO
2023/1/25;29.9;11.7;AZUL AERO
2023/1/25;31.6;10.8;BAHIA BLANCA AERO
2023/1/25;17.5;4.7;BARILOCHE AERO
2023/1/25;-1.9;-7.9;BASE BELGRANO II
2023/1/25;6.0;1.7;BASE CARLINI (EX JUBANY)
2023/1/25;7.0;-1.0;BASE ESPERANZA
2023/1/25;2.6;-2.0;BASE MARAMBIO
2023/1/25;3.6;0.0;BASE ORCADAS
2023/1/25;5.1;0.4;BASE SAN MARTIN
2023/1/25;29.3;8.3;BENITO JUAREZ AERO
2023/1/25;31.6;22.3;BERNARDO DE IRIGOYEN AERO
2023/1/25;30.6;12.5;BOLIVAR AERO
2023/1/25;34.2;20.7;BUENOS AIRES OBSERVATORIO
2023/1/25;;18.8;CAMPO DE MAYO AERO
2023/1/25;35.0;20.4;CATAMARCA AERO
2023/1/25;29.0;21.8;CERES AERO
2023/1/25;32.8;18.6;CHAMICAL AERO
2023/1/25;21.2;5.2;CHAPELCO AERO
2023/1/25;33.0;19.0;CHEPES
2023/1/25;32.0;12.7;CIPOLLETTI
2023/1/25;25.9;13.3;COMODORO RIVADAVIA AERO
2023/1/25;32.8;22.6;CONCORDIA AERO
2023/1/25;30.4;18.6;CORDOBA AERO
2023/1/25;31.3;19.5;CORDOBA OBSERVATORIO
2023/1/25;29.7;5.9;CORONEL PRINGLES AERO
2023/1/25;28.9;9.8;CORONEL SUAREZ AERO
2023/1/25;39.3;25.0;CORRIENTES AERO
2023/1/25;28.8;18.6;DOLORES AERO
2023/1/25;20.2;8.0;EL BOLSON AERO
2023/1/25;18.9;8.0;EL CALAFATE AERO
2023/1/25;34.2;19.6;EL PALOMAR AERO
2023/1/25;;20.0;EL TREBOL
2023/1/25;31.4;18.5;ESCUELA DE AVIACION MILITAR AERO
2023/1/25;19.1;;ESQUEL AERO
2023/1/25;34.8;18.3;EZEIZA AERO
2023/1/25;39.7;25.7;FORMOSA AERO
2023/1/25;30.0;14.6;GENERAL PICO AERO
2023/1/25;20.5;9.0;GOBERNADOR GREGORES AERO
2023/1/25;37.3;21.2;GUALEGUAYCHU AERO
2023/1/25;35.5;23.2;IGUAZU AERO
2023/1/25;38.0;23.5;ITUZAINGO
2023/1/25;34.0;18.5;JACHAL
2023/1/25;33.9;19.0;JUJUY AERO
2023/1/25;31.4;18.5;JUJUY U N
2023/1/25;32.0;16.5;JUNIN AERO
2023/1/25;33.0;18.4;LA PLATA AERO
2023/1/25;22.7;7.8;LA QUIACA OBSERVATORIO
2023/1/25;36.1;20.2;LA RIOJA AERO
2023/1/25;31.6;17.5;LABOULAYE AERO
2023/1/25;30.5;15.6;LAS FLORES
2023/1/25;41.2;24.2;LAS LOMITAS
2023/1/25;30.2;11.8;MALARGUE AERO
2023/1/25;23.0;5.5;MAQUINCHAO
2023/1/25;23.7;13.6;MAR DEL PLATA AERO
2023/1/25;32.0;17.4;MARCOS JUAREZ AERO
2023/1/25;35.0;;MARIANO MORENO AERO
2023/1/25;33.0;19.5;MENDOZA AERO
2023/1/25;30.8;18.0;MENDOZA OBSERVATORIO
2023/1/25;38.2;25.5;MERCEDES AERO (CTES)
2023/1/25;;19.0;MERLO AERO
2023/1/25;;22.5;METAN
2023/1/25;;22.7;MONTE CASEROS AERO
2023/1/25;34.6;19.5;MORON AERO
2023/1/25;32.8;15.2;NEUQUEN AERO
2023/1/25;32.0;15.3;NUEVE DE JULIO
2023/1/25;36.0;24.0;OBERA
2023/1/25;29.1;13.2;OLAVARRIA AERO
2023/1/25;35.0;25.0;ORAN AERO
2023/1/25;31.0;23.0;PARANA AERO
2023/1/25;22.7;7.7;PASO DE INDIOS
2023/1/25;39.0;24.0;PASO DE LOS LIBRES AERO
2023/1/25;31.2;13.7;PEHUAJO AERO
2023/1/25;;9.5;PERITO MORENO AERO
2023/1/25;28.5;13.1;PIGUE AERO
2023/1/25;29.2;19.5;PILAR OBSERVATORIO
2023/1/25;37.6;25.8;POSADAS AERO
2023/1/25;36.5;25.5;PRESIDENCIA ROQUE SAENZ PEÐA AERO
2023/1/25;26.5;9.8;PUERTO DESEADO AERO
2023/1/25;25.2;8.7;PUERTO MADRYN AERO
2023/1/25;28.0;20.8;PUNTA INDIO B.A.
2023/1/25;28.0;;RAFAELA AERO
2023/1/25;32.6;23.1;RECONQUISTA AERO
2023/1/25;37.0;23.1;RESISTENCIA AERO
2023/1/25;30.5;19.2;RIO CUARTO AERO
2023/1/25;20.0;10.3;RIO GALLEGOS AERO
2023/1/25;19.2;7.0;RIO GRANDE B.A.
2023/1/25;39.5;25.0;RIVADAVIA
2023/1/25;32.3;19.1;ROSARIO AERO
2023/1/25;30.6;18.8;SALTA AERO
2023/1/25;32.6;10.0;SAN ANTONIO OESTE AERO
2023/1/25;33.8;20.4;SAN FERNANDO AERO
2023/1/25;35.2;21.0;SAN JUAN AERO
2023/1/25;25.0;12.8;SAN JULIAN AERO
2023/1/25;31.5;18.4;SAN LUIS AERO
2023/1/25;33.5;19.2;SAN MARTIN (MZA)
2023/1/25;33.0;17.6;SAN RAFAEL AERO
2023/1/25;23.0;11.9;SANTA CRUZ AERO
2023/1/25;30.6;14.8;SANTA ROSA AERO
2023/1/25;32.0;17.7;SANTA ROSA DE CONLARA AERO
2023/1/25;37.0;21.5;SANTIAGO DEL ESTERO AERO
2023/1/25;30.2;19.9;SAUCE VIEJO AERO
2023/1/25;28.5;20.0;SUNCHALES AERO
2023/1/25;29.5;9.3;TANDIL AERO
2023/1/25;36.5;24.3;TARTAGAL AERO
2023/1/25;40.1;21.8;TERMAS DE RIO HONDO AERO
2023/1/25;32.0;20.5;TINOGASTA
2023/1/25;26.6;8.3;TRELEW AERO
2023/1/25;31.3;14.4;TRENQUE LAUQUEN
2023/1/25;30.7;8.0;TRES ARROYOS
2023/1/25;34.2;22.6;TUCUMAN AERO
2023/1/25;14.2;6.7;USHUAIA AERO
2023/1/25;29.6;14.7;USPALLATA
2023/1/25;32.6;17.5;VENADO TUERTO AERO
2023/1/25;30.5;16.4;VICTORICA
2023/1/25;;12.4;VIEDMA AERO
2023/1/25;28.5;19.3;VILLA DE MARIA DEL RIO SECO
2023/1/25;31.5;18.8;VILLA DOLORES AERO
2023/1/25;24.2;19.0;VILLA GESELL AERO
2023/1/25;31.0;17.3;VILLA REYNOLDS AERO
2023/1/24;33.6;23.0;AEROPARQUE AERO
2023/1/24;30.1;14.4;AZUL AERO
2023/1/24;32.5;18.2;BAHIA BLANCA AERO
2023/1/24;19.0;7.8;BARILOCHE AERO
2023/1/24;1.6;-7.6;BASE BELGRANO II
2023/1/24;8.0;4.2;BASE CARLINI (EX JUBANY)
2023/1/24;5.0;0.3;BASE ESPERANZA
2023/1/24;1.8;-2.2;BASE MARAMBIO
2023/1/24;3.9;0.5;BASE ORCADAS
2023/1/24;6.9;0.7;BASE SAN MARTIN
2023/1/24;31.1;15.5;BENITO JUAREZ AERO
2023/1/24;31.1;19.4;BERNARDO DE IRIGOYEN AERO
2023/1/24;32.6;17.5;BOLIVAR AERO
2023/1/24;34.6;23.0;BUENOS AIRES OBSERVATORIO
2023/1/24;;20.2;CAMPO DE MAYO AERO
2023/1/24;41.0;24.4;CATAMARCA AERO
2023/1/24;38.2;21.1;CERES AERO
2023/1/24;39.4;24.9;CHAMICAL AERO
2023/1/24;20.5;7.2;CHAPELCO AERO
2023/1/24;39.0;20.5;CHEPES
2023/1/24;33.0;18.4;CIPOLLETTI
2023/1/24;28.7;13.9;COMODORO RIVADAVIA AERO
2023/1/24;39.5;20.3;CONCORDIA AERO
2023/1/24;30.5;18.5;CORDOBA AERO
2023/1/24;30.6;23.0;CORDOBA OBSERVATORIO
2023/1/24;31.2;16.4;CORONEL PRINGLES AERO
2023/1/24;30.8;18.3;CORONEL SUAREZ AERO
2023/1/24;39.9;24.6;CORRIENTES AERO
2023/1/24;33.2;15.6;DOLORES AERO
2023/1/24;18.6;9.5;EL BOLSON AERO
2023/1/24;15.9;4.8;EL CALAFATE AERO
2023/1/24;35.1;21.6;EL PALOMAR AERO
2023/1/24;;;EL TREBOL
2023/1/24;29.7;19.6;ESCUELA DE AVIACION MILITAR AERO
2023/1/24;20.4;;ESQUEL AERO
2023/1/24;34.6;22.1;EZEIZA AERO
2023/1/24;38.5;23.3;FORMOSA AERO
2023/1/24;31.6;19.7;GENERAL PICO AERO
2023/1/24;18.0;7.0;GOBERNADOR GREGORES AERO
2023/1/24;38.3;19.4;GUALEGUAYCHU AERO
2023/1/24;33.0;21.7;IGUAZU AERO
2023/1/24;37.5;21.0;ITUZAINGO
2023/1/24;36.0;17.0;JACHAL
2023/1/24;33.6;19.5;JUJUY AERO
2023/1/24;30.1;16.0;JUJUY U N
2023/1/24;28.6;16.4;JUNIN AERO
